"customerID","InvoiceDate","DueDate","SettledDate","InvoiceAmount","DaysLate","On Time"
"5613-UHVMG","7/10/2013","8/9/2013","8/8/2013","65.6","0","On Time"
"7946-HJDUR","2/7/2013","3/9/2013","3/14/2013","38.86","5","1-30 days"
"3271-YDPUJ","10/17/2012","11/16/2012","11/28/2012","63.96","12","1-30 days"
"7260-ZHAKS","12/8/2012","1/7/2013","12/30/2012","66.27","0","On Time"
"9928-IJYBQ","7/18/2012","8/17/2012","9/9/2012","67.79","23","1-30 days"
"4640-FGEJI","12/4/2012","1/3/2013","1/12/2013","78.12","9","1-30 days"
"9181-HEKGV","1/29/2012","2/28/2012","3/19/2012","59.08","20","1-30 days"
"9725-EZTEJ","5/15/2012","6/14/2012","6/17/2012","76.27","3","1-30 days"
"7856-ODQFO","10/7/2012","11/6/2012","10/23/2012","44.83","0","On Time"
"9212-BTDMX","7/4/2013","8/3/2013","7/17/2013","38.96","0","On Time"
"7228-LEPPM","8/1/2013","8/31/2013","9/16/2013","55.8","16","1-30 days"
"3568-JJMFW","11/15/2013","12/15/2013","11/20/2013","82.29","0","On Time"
"7758-WKLVM","7/30/2013","8/29/2013","9/24/2013","65.59","26","1-30 days"
"9286-VLKMI","10/22/2013","11/21/2013","10/24/2013","41.64","0","On Time"
"8820-BLYDZ","7/6/2012","8/5/2012","7/17/2012","54.33","0","On Time"
"5592-UQXSS","6/13/2012","7/13/2012","7/17/2012","43.52","4","1-30 days"
"7654-DOLHO","9/29/2012","10/29/2012","10/23/2012","46.41","0","On Time"
"7228-LEPPM","10/22/2012","11/21/2012","12/2/2012","34.49","11","1-30 days"
"3598-DNURW","3/6/2012","4/5/2012","3/28/2012","67.83","0","On Time"
"7654-DOLHO","7/21/2012","8/20/2012","8/20/2012","17.37","0","On Time"
"9149-MATVB","1/18/2013","2/17/2013","2/8/2013","72.95","0","On Time"
"7938-EVASK","5/29/2013","6/28/2013","7/2/2013","56.85","4","1-30 days"
"6708-DPYTF","10/3/2013","11/2/2013","11/17/2013","99.22","15","1-30 days"
"3598-DNURW","8/14/2012","9/13/2012","9/10/2012","50.66","0","On Time"
"9460-VAZGD","1/14/2012","2/13/2012","2/3/2012","65.9","0","On Time"
"1168-BEASA","2/29/2012","3/30/2012","3/21/2012","24.63","0","On Time"
"8887-NCUZC","12/1/2012","12/31/2012","1/9/2013","30.8","9","1-30 days"
"0709-LZRJV","4/23/2013","5/23/2013","5/21/2013","19.53","0","On Time"
"7841-HROAQ","6/6/2013","7/6/2013","7/11/2013","47.99","5","1-30 days"
"2824-HJQPP","9/4/2012","10/4/2012","9/28/2012","44.51","0","On Time"
"2676-DZINU","2/14/2013","3/16/2013","2/23/2013","60.72","0","On Time"
"1604-LIFKX","7/2/2012","8/1/2012","8/6/2012","87.16","5","1-30 days"
"0379-NEVHP","4/3/2013","5/3/2013","4/19/2013","74.34","0","On Time"
"2423-QOKIO","3/14/2013","4/13/2013","4/10/2013","48.27","0","On Time"
"2687-XWAMA","7/13/2012","8/12/2012","7/30/2012","46.68","0","On Time"
"9174-IYKOC","11/27/2013","12/27/2013","12/18/2013","71.6","0","On Time"
"2026-XLBER","9/14/2012","10/14/2012","10/3/2012","50.87","0","On Time"
"2026-XLBER","1/9/2012","2/8/2012","1/30/2012","83.12","0","On Time"
"6833-ETVHD","6/6/2012","7/6/2012","6/18/2012","82.79","0","On Time"
"9758-AIEIK","9/14/2013","10/14/2013","10/1/2013","69.65","0","On Time"
"9014-WENVB","9/26/2013","10/26/2013","10/19/2013","64.95","0","On Time"
"9286-VLKMI","6/4/2012","7/4/2012","6/16/2012","41.71","0","On Time"
"6627-ELFBK","2/1/2013","3/3/2013","3/9/2013","69.59","6","1-30 days"
"8102-ABPKQ","7/31/2012","8/30/2012","9/13/2012","55.5","14","1-30 days"
"8820-BLYDZ","1/6/2012","2/5/2012","1/16/2012","78.05","0","On Time"
"4651-PMEXQ","7/12/2012","8/11/2012","8/3/2012","68.84","0","On Time"
"4092-ZAVRG","2/6/2013","3/8/2013","2/10/2013","82.93","0","On Time"
"3271-HYHDN","1/9/2013","2/8/2013","1/12/2013","49.85","0","On Time"
"9841-XLGBV","12/20/2012","1/19/2013","1/23/2013","50.03","4","1-30 days"
"6708-DPYTF","7/11/2012","8/10/2012","8/13/2012","69","3","1-30 days"
"4632-QZOKX","7/23/2012","8/22/2012","8/25/2012","52.71","3","1-30 days"
"1408-OQZUE","6/21/2013","7/21/2013","8/4/2013","36.78","14","1-30 days"
"6831-FIODB","1/20/2013","2/19/2013","2/20/2013","17.44","1","1-30 days"
"6708-DPYTF","10/24/2013","11/23/2013","12/3/2013","93.24","10","1-30 days"
"9286-VLKMI","9/29/2013","10/29/2013","9/30/2013","47.32","0","On Time"
"6627-ELFBK","4/6/2012","5/6/2012","5/1/2012","67.3","0","On Time"
"8976-AMJEO","12/8/2012","1/7/2013","1/2/2013","68.72","0","On Time"
"7600-OISKG","9/16/2012","10/16/2012","10/25/2012","60.95","9","1-30 days"
"9758-AIEIK","3/23/2012","4/22/2012","4/20/2012","37.39","0","On Time"
"1447-YZKCL","8/22/2013","9/21/2013","9/26/2013","78.69","5","1-30 days"
"3676-CQAIF","7/6/2013","8/5/2013","8/7/2013","24.9","2","1-30 days"
"9181-HEKGV","2/16/2012","3/17/2012","3/16/2012","64.02","0","On Time"
"7654-DOLHO","5/16/2012","6/15/2012","6/6/2012","36.2","0","On Time"
"8690-EEBEO","1/29/2012","2/28/2012","3/6/2012","49.83","7","1-30 days"
"5592-UQXSS","6/21/2012","7/21/2012","7/7/2012","8.22","0","On Time"
"1168-BEASA","2/3/2013","3/5/2013","2/21/2013","20.65","0","On Time"
"4632-QZOKX","10/21/2013","11/20/2013","12/4/2013","36.28","14","1-30 days"
"7050-KQLDO","3/18/2013","4/17/2013","4/12/2013","88.33","0","On Time"
"6831-FIODB","8/27/2012","9/26/2012","9/24/2012","52.08","0","On Time"
"3568-JJMFW","2/21/2012","3/22/2012","3/10/2012","56.21","0","On Time"
"9758-AIEIK","7/13/2013","8/12/2013","8/16/2013","109.79","4","1-30 days"
"6627-ELFBK","4/30/2013","5/30/2013","6/6/2013","27.41","7","1-30 days"
"3448-OWJOT","4/1/2012","5/1/2012","5/11/2012","72.78","10","1-30 days"
"8690-EEBEO","4/24/2012","5/24/2012","5/30/2012","52.8","6","1-30 days"
"2125-HJDLA","9/22/2013","10/22/2013","11/1/2013","42.46","10","1-30 days"
"9758-AIEIK","1/31/2012","3/1/2012","2/20/2012","81.13","0","On Time"
"7856-ODQFO","4/7/2013","5/7/2013","4/27/2013","9.47","0","On Time"
"2026-XLBER","7/14/2012","8/13/2012","7/31/2012","57.7","0","On Time"
"1080-NDGAE","3/10/2012","4/9/2012","4/14/2012","85.82","5","1-30 days"
"8389-TCXFQ","8/4/2012","9/3/2012","9/13/2012","69.65","10","1-30 days"
"6077-FDQRK","11/14/2012","12/14/2012","11/29/2012","60.66","0","On Time"
"2820-XGXSB","3/23/2012","4/22/2012","3/28/2012","92.34","0","On Time"
"2026-XLBER","3/9/2012","4/8/2012","4/1/2012","18.57","0","On Time"
"1168-BEASA","11/16/2012","12/16/2012","12/28/2012","84.22","12","1-30 days"
"7260-ZHAKS","1/30/2013","3/1/2013","2/25/2013","53.71","0","On Time"
"3271-HYHDN","1/5/2013","2/4/2013","1/12/2013","46.1","0","On Time"
"9014-WENVB","6/20/2012","7/20/2012","7/20/2012","67.07","0","On Time"
"8156-PCYBM","3/4/2012","4/3/2012","3/31/2012","59.3","0","On Time"
"6077-FDQRK","8/6/2012","9/5/2012","8/28/2012","47.35","0","On Time"
"9149-MATVB","12/2/2013","1/1/2014","12/16/2013","38.5","0","On Time"
"2820-XGXSB","12/18/2012","1/17/2013","12/22/2012","108.68","0","On Time"
"8102-ABPKQ","7/25/2012","8/24/2012","9/4/2012","61.39","11","1-30 days"
"9725-EZTEJ","10/22/2012","11/21/2012","11/11/2012","93.24","0","On Time"
"7228-LEPPM","1/16/2013","2/15/2013","2/26/2013","47.74","11","1-30 days"
"6391-GBFQJ","7/28/2013","8/27/2013","8/12/2013","41.79","0","On Time"
"6632-CGYHU","1/29/2012","2/28/2012","2/21/2012","51.13","0","On Time"
"9174-IYKOC","8/17/2013","9/16/2013","9/6/2013","57.6","0","On Time"
"9212-BTDMX","6/12/2013","7/12/2013","6/28/2013","53.19","0","On Time"
"7841-HROAQ","12/2/2012","1/1/2013","1/8/2013","84.74","7","1-30 days"
"2820-XGXSB","8/22/2013","9/21/2013","8/29/2013","102.67","0","On Time"
"7209-MDWKR","8/11/2013","9/10/2013","9/12/2013","90.42","2","1-30 days"
"6833-ETVHD","8/12/2013","9/11/2013","9/2/2013","75.88","0","On Time"
"7600-OISKG","11/30/2012","12/30/2012","12/26/2012","40.23","0","On Time"
"0465-DTULQ","7/29/2013","8/28/2013","8/26/2013","83.36","0","On Time"
"9322-YCTQO","1/8/2013","2/7/2013","2/11/2013","89.98","4","1-30 days"
"2423-QOKIO","4/23/2013","5/23/2013","5/28/2013","74.98","5","1-30 days"
"6831-FIODB","8/8/2013","9/7/2013","8/26/2013","43.2","0","On Time"
"5164-VMYWJ","8/10/2013","9/9/2013","9/1/2013","45.49","0","On Time"
"3598-DNURW","11/16/2012","12/16/2012","11/23/2012","46.07","0","On Time"
"7209-MDWKR","12/16/2012","1/15/2013","1/15/2013","61.2","0","On Time"
"3993-QUNVJ","10/31/2013","11/30/2013","11/5/2013","61.43","0","On Time"
"7228-LEPPM","8/7/2012","9/6/2012","9/10/2012","60.58","4","1-30 days"
"0187-ERLSR","3/16/2013","4/15/2013","4/4/2013","73.27","0","On Time"
"6708-DPYTF","8/1/2012","8/31/2012","9/8/2012","57.69","8","1-30 days"
"8389-TCXFQ","6/6/2013","7/6/2013","6/14/2013","65.16","0","On Time"
"8389-TCXFQ","6/1/2012","7/1/2012","7/8/2012","83.68","7","1-30 days"
"9250-VHLWY","5/24/2012","6/23/2012","6/17/2012","36.83","0","On Time"
"0783-PEPYR","9/30/2012","10/30/2012","11/18/2012","87.36","19","1-30 days"
"0379-NEVHP","2/17/2013","3/19/2013","3/11/2013","79.25","0","On Time"
"1408-OQZUE","4/11/2013","5/11/2013","5/11/2013","44.06","0","On Time"
"9250-VHLWY","3/24/2012","4/23/2012","4/17/2012","53.67","0","On Time"
"8102-ABPKQ","9/23/2012","10/23/2012","11/6/2012","67.92","14","1-30 days"
"2820-XGXSB","8/25/2012","9/24/2012","9/1/2012","74.53","0","On Time"
"5573-KSOIA","1/20/2012","2/19/2012","2/23/2012","70.91","4","1-30 days"
"3448-OWJOT","7/10/2013","8/9/2013","7/31/2013","78.88","0","On Time"
"7938-EVASK","7/13/2012","8/12/2012","8/28/2012","88.31","16","1-30 days"
"1447-YZKCL","7/19/2013","8/18/2013","8/28/2013","116.66","10","1-30 days"
"3271-YDPUJ","2/4/2012","3/5/2012","2/28/2012","43.29","0","On Time"
"0706-NRGUP","2/7/2013","3/9/2013","3/16/2013","26.49","7","1-30 days"
"9117-LYRCE","10/11/2012","11/10/2012","11/13/2012","86.6","3","1-30 days"
"6391-GBFQJ","1/31/2013","3/2/2013","2/12/2013","15.48","0","On Time"
"1447-YZKCL","10/30/2013","11/29/2013","12/5/2013","87.27","6","1-30 days"
"9174-IYKOC","4/7/2013","5/7/2013","4/29/2013","77.01","0","On Time"
"5920-DPXLN","10/25/2012","11/24/2012","11/21/2012","40.55","0","On Time"
"7946-HJDUR","9/12/2012","10/12/2012","10/5/2012","51","0","On Time"
"2687-XWAMA","2/27/2012","3/28/2012","3/11/2012","41.71","0","On Time"
"8102-ABPKQ","6/18/2013","7/18/2013","8/6/2013","64.59","19","1-30 days"
"0706-NRGUP","11/14/2012","12/14/2012","12/9/2012","20.61","0","On Time"
"7946-HJDUR","3/9/2013","4/8/2013","4/8/2013","50.21","0","On Time"
"4632-QZOKX","9/2/2013","10/2/2013","9/28/2013","47.24","0","On Time"
"0783-PEPYR","7/5/2013","8/4/2013","8/16/2013","49.56","12","1-30 days"
"4640-FGEJI","1/14/2013","2/13/2013","2/17/2013","40.13","4","1-30 days"
"0465-DTULQ","1/11/2013","2/10/2013","2/20/2013","52.14","10","1-30 days"
"2824-HJQPP","4/1/2013","5/1/2013","4/18/2013","52.4","0","On Time"
"7695-NKUXM","6/30/2013","7/30/2013","7/3/2013","63.05","0","On Time"
"3271-YDPUJ","6/3/2012","7/3/2012","7/3/2012","35.3","0","On Time"
"5164-VMYWJ","7/28/2012","8/27/2012","9/15/2012","86.76","19","1-30 days"
"7372-CESLR","6/8/2013","7/8/2013","6/21/2013","46.34","0","On Time"
"6177-VTITE","11/24/2012","12/24/2012","12/9/2012","19.06","0","On Time"
"9286-VLKMI","12/30/2012","1/29/2013","1/4/2013","51.96","0","On Time"
"9014-WENVB","6/5/2013","7/5/2013","7/13/2013","26.13","8","1-30 days"
"6048-QPZCF","9/24/2013","10/24/2013","9/29/2013","54.37","0","On Time"
"7654-DOLHO","4/12/2013","5/12/2013","5/7/2013","16.06","0","On Time"
"4092-ZAVRG","1/4/2012","2/3/2012","1/13/2012","75.21","0","On Time"
"0465-DTULQ","4/28/2012","5/28/2012","6/12/2012","43.62","15","1-30 days"
"7695-NKUXM","6/22/2013","7/22/2013","6/25/2013","53.19","0","On Time"
"0688-XNJRO","1/18/2012","2/17/2012","3/22/2012","18.03","34","31-60 days"
"8389-TCXFQ","11/30/2013","12/30/2013","1/7/2014","73.6","8","1-30 days"
"2026-XLBER","10/29/2012","11/28/2012","11/11/2012","37.87","0","On Time"
"6077-FDQRK","8/4/2012","9/3/2012","8/30/2012","30.14","0","On Time"
"6048-QPZCF","2/10/2013","3/12/2013","2/22/2013","92.14","0","On Time"
"8976-AMJEO","3/21/2013","4/20/2013","4/23/2013","70.99","3","1-30 days"
"5613-UHVMG","9/12/2012","10/12/2012","10/21/2012","41.12","9","1-30 days"
"2687-XWAMA","5/19/2012","6/18/2012","5/31/2012","67.97","0","On Time"
"0688-XNJRO","1/12/2012","2/11/2012","2/24/2012","64.19","13","1-30 days"
"4460-ZXNDN","6/9/2012","7/9/2012","7/23/2012","51.6","14","1-30 days"
"2824-HJQPP","11/19/2012","12/19/2012","12/8/2012","86.87","0","On Time"
"9149-MATVB","11/26/2013","12/26/2013","12/18/2013","51.42","0","On Time"
"8942-ERSWK","10/27/2013","11/26/2013","11/1/2013","9.53","0","On Time"
"9323-NDIOV","1/18/2012","2/17/2012","3/12/2012","56.55","24","1-30 days"
"0709-LZRJV","7/13/2012","8/12/2012","8/24/2012","26.98","12","1-30 days"
"9250-VHLWY","3/14/2012","4/13/2012","3/29/2012","38","0","On Time"
"6708-DPYTF","9/3/2012","10/3/2012","10/6/2012","27.42","3","1-30 days"
"8942-ERSWK","10/19/2013","11/18/2013","10/29/2013","7.39","0","On Time"
"9286-VLKMI","8/19/2012","9/18/2012","8/22/2012","44.25","0","On Time"
"3676-CQAIF","2/25/2012","3/26/2012","4/2/2012","25.93","7","1-30 days"
"6004-KITZM","8/1/2013","8/31/2013","8/30/2013","83.37","0","On Time"
"1080-NDGAE","3/14/2012","4/13/2012","3/31/2012","95.82","0","On Time"
"5284-DJOZO","1/27/2012","2/26/2012","2/11/2012","53.81","0","On Time"
"3676-CQAIF","2/7/2012","3/8/2012","3/17/2012","44.52","9","1-30 days"
"7372-CESLR","4/15/2013","5/15/2013","5/12/2013","22.45","0","On Time"
"7372-CESLR","9/10/2012","10/10/2012","9/28/2012","52.82","0","On Time"
"7946-HJDUR","3/29/2012","4/28/2012","4/22/2012","55.38","0","On Time"
"6296-UKEUZ","12/7/2012","1/6/2013","12/8/2012","21.42","0","On Time"
"3598-DNURW","1/26/2012","2/25/2012","2/9/2012","47.02","0","On Time"
"5592-UQXSS","2/6/2013","3/8/2013","3/3/2013","37.22","0","On Time"
"9212-BTDMX","5/19/2013","6/18/2013","6/5/2013","35.15","0","On Time"
"6627-ELFBK","7/1/2013","7/31/2013","7/14/2013","57.97","0","On Time"
"6296-UKEUZ","3/5/2013","4/4/2013","3/7/2013","14.8","0","On Time"
"4632-QZOKX","2/21/2012","3/22/2012","4/3/2012","76.19","12","1-30 days"
"1080-NDGAE","1/15/2013","2/14/2013","2/13/2013","100","0","On Time"
"8690-EEBEO","7/26/2013","8/25/2013","8/26/2013","64.18","1","1-30 days"
"9174-IYKOC","11/24/2013","12/24/2013","12/18/2013","51.62","0","On Time"
"7329-TWKLF","9/8/2013","10/8/2013","9/23/2013","84.5","0","On Time"
"9212-BTDMX","10/19/2012","11/18/2012","10/31/2012","45","0","On Time"
"2621-XCLEH","4/16/2012","5/16/2012","5/30/2012","74.06","14","1-30 days"
"5196-TWQXF","6/21/2012","7/21/2012","7/4/2012","82.34","0","On Time"
"4651-PMEXQ","1/9/2012","2/8/2012","2/11/2012","100.32","3","1-30 days"
"6833-ETVHD","9/15/2012","10/15/2012","10/2/2012","84.17","0","On Time"
"6627-ELFBK","11/18/2012","12/18/2012","12/25/2012","80.49","7","1-30 days"
"7260-ZHAKS","5/17/2013","6/16/2013","6/12/2013","55.31","0","On Time"
"5613-UHVMG","10/4/2012","11/3/2012","11/26/2012","64.59","23","1-30 days"
"5164-VMYWJ","10/25/2012","11/24/2012","11/11/2012","65.2","0","On Time"
"7695-NKUXM","11/20/2012","12/20/2012","12/12/2012","38.12","0","On Time"
"6160-HCSFI","1/18/2012","2/17/2012","2/11/2012","77.44","0","On Time"
"9322-YCTQO","7/16/2013","8/15/2013","8/26/2013","86.39","11","1-30 days"
"4632-QZOKX","5/20/2012","6/19/2012","6/27/2012","65.77","8","1-30 days"
"2423-QOKIO","6/17/2013","7/17/2013","7/3/2013","64.21","0","On Time"
"7372-CESLR","1/2/2013","2/1/2013","1/27/2013","27.5","0","On Time"
"6708-DPYTF","1/21/2012","2/20/2012","2/19/2012","92.19","0","On Time"
"2820-XGXSB","6/1/2012","7/1/2012","6/7/2012","55.91","0","On Time"
"0688-XNJRO","12/31/2012","1/30/2013","2/16/2013","44.81","17","1-30 days"
"6831-FIODB","1/16/2012","2/15/2012","2/10/2012","62.84","0","On Time"
"4640-FGEJI","5/22/2012","6/21/2012","6/18/2012","59.74","0","On Time"
"1604-LIFKX","8/17/2012","9/16/2012","9/27/2012","87.95","11","1-30 days"
"3568-JJMFW","10/15/2013","11/14/2013","11/8/2013","60.71","0","On Time"
"1447-YZKCL","4/12/2012","5/12/2012","5/18/2012","73.29","6","1-30 days"
"3993-QUNVJ","9/3/2013","10/3/2013","9/19/2013","84.91","0","On Time"
"6160-HCSFI","8/17/2013","9/16/2013","8/28/2013","82.91","0","On Time"
"3831-FXWYK","11/4/2012","12/4/2012","12/5/2012","66.03","1","1-30 days"
"0706-NRGUP","7/23/2012","8/22/2012","8/31/2012","29.62","9","1-30 days"
"3598-DNURW","4/26/2013","5/26/2013","5/11/2013","57.06","0","On Time"
"9323-NDIOV","7/17/2013","8/16/2013","8/10/2013","29.42","0","On Time"
"7260-ZHAKS","9/12/2013","10/12/2013","10/6/2013","19.7","0","On Time"
"3993-QUNVJ","8/2/2012","9/1/2012","8/18/2012","67.9","0","On Time"
"1168-BEASA","12/30/2012","1/29/2013","1/25/2013","59.86","0","On Time"
"7245-CKNCN","2/7/2012","3/8/2012","2/29/2012","88.89","0","On Time"
"6833-ETVHD","5/10/2013","6/9/2013","6/1/2013","54.69","0","On Time"
"9460-VAZGD","4/16/2012","5/16/2012","5/13/2012","64.78","0","On Time"
"9883-SDWFS","2/14/2013","3/16/2013","3/15/2013","7.78","0","On Time"
"8820-BLYDZ","4/8/2012","5/8/2012","4/20/2012","83.49","0","On Time"
"9883-SDWFS","7/28/2012","8/27/2012","9/12/2012","45.24","16","1-30 days"
"9460-VAZGD","5/31/2012","6/30/2012","6/21/2012","26.91","0","On Time"
"2423-QOKIO","8/13/2013","9/12/2013","8/30/2013","61.06","0","On Time"
"3448-OWJOT","10/26/2012","11/25/2012","11/26/2012","96.51","1","1-30 days"
"3271-HYHDN","3/5/2012","4/4/2012","3/14/2012","57.07","0","On Time"
"7245-CKNCN","5/21/2012","6/20/2012","6/13/2012","93.86","0","On Time"
"0465-DTULQ","11/16/2012","12/16/2012","12/20/2012","76.21","4","1-30 days"
"9250-VHLWY","2/18/2013","3/20/2013","3/18/2013","58.53","0","On Time"
"9149-MATVB","6/22/2012","7/22/2012","7/18/2012","48.35","0","On Time"
"0379-NEVHP","5/29/2013","6/28/2013","6/6/2013","68.49","0","On Time"
"8942-ERSWK","10/19/2013","11/18/2013","10/27/2013","20.22","0","On Time"
"7856-ODQFO","4/7/2013","5/7/2013","5/7/2013","84.15","0","On Time"
"7260-ZHAKS","9/6/2012","10/6/2012","9/26/2012","44.99","0","On Time"
"7946-HJDUR","3/31/2013","4/30/2013","4/26/2013","48.07","0","On Time"
"7209-MDWKR","4/24/2013","5/24/2013","5/28/2013","69.34","4","1-30 days"
"2621-XCLEH","7/28/2013","8/27/2013","9/12/2013","92.17","16","1-30 days"
"3569-VJWXS","1/26/2013","2/25/2013","2/19/2013","58.42","0","On Time"
"2423-QOKIO","3/5/2013","4/4/2013","4/1/2013","73.49","0","On Time"
"0465-DTULQ","1/18/2013","2/17/2013","2/23/2013","64.48","6","1-30 days"
"9323-NDIOV","11/25/2012","12/25/2012","1/19/2013","52.01","25","1-30 days"
"2447-JCFGW","3/19/2013","4/18/2013","4/11/2013","66.6","0","On Time"
"5592-UQXSS","4/9/2012","5/9/2012","5/26/2012","63.16","17","1-30 days"
"2423-QOKIO","6/2/2012","7/2/2012","6/28/2012","73.95","0","On Time"
"7841-HROAQ","7/21/2012","8/20/2012","8/7/2012","64.33","0","On Time"
"7260-ZHAKS","7/14/2012","8/13/2012","7/29/2012","67.49","0","On Time"
"3271-YDPUJ","7/7/2012","8/6/2012","7/19/2012","31.81","0","On Time"
"7209-MDWKR","10/26/2012","11/25/2012","11/25/2012","74.92","0","On Time"
"9725-EZTEJ","3/2/2013","4/1/2013","3/28/2013","77.52","0","On Time"
"1447-YZKCL","6/16/2012","7/16/2012","7/22/2012","61.6","6","1-30 days"
"5924-UOPGH","9/19/2012","10/19/2012","10/10/2012","91.64","0","On Time"
"9174-IYKOC","7/31/2012","8/30/2012","9/10/2012","53.08","11","1-30 days"
"0706-NRGUP","10/3/2013","11/2/2013","10/28/2013","44.36","0","On Time"
"6077-FDQRK","4/17/2012","5/17/2012","5/14/2012","46.17","0","On Time"
"7260-ZHAKS","6/27/2012","7/27/2012","7/21/2012","56.4","0","On Time"
"9323-NDIOV","9/18/2012","10/18/2012","10/25/2012","61.32","7","1-30 days"
"9725-EZTEJ","3/20/2012","4/19/2012","4/26/2012","82.09","7","1-30 days"
"0465-DTULQ","11/13/2013","12/13/2013","12/12/2013","58.22","0","On Time"
"9212-BTDMX","1/16/2012","2/15/2012","2/8/2012","49.25","0","On Time"
"0465-DTULQ","7/20/2013","8/19/2013","8/15/2013","38.55","0","On Time"
"2125-HJDLA","7/22/2013","8/21/2013","8/29/2013","33.42","8","1-30 days"
"9250-VHLWY","7/23/2012","8/22/2012","8/13/2012","58.82","0","On Time"
"5529-TBPGK","10/10/2013","11/9/2013","11/3/2013","41.92","0","On Time"
"3598-DNURW","6/5/2013","7/5/2013","6/20/2013","57.33","0","On Time"
"4632-QZOKX","5/29/2013","6/28/2013","7/1/2013","46.25","3","1-30 days"
"5284-DJOZO","7/30/2013","8/29/2013","8/6/2013","68.15","0","On Time"
"5164-VMYWJ","1/3/2013","2/2/2013","2/1/2013","67.66","0","On Time"
"8820-BLYDZ","9/30/2013","10/30/2013","10/1/2013","66.82","0","On Time"
"8887-NCUZC","5/13/2013","6/12/2013","6/5/2013","31.84","0","On Time"
"9841-XLGBV","6/11/2012","7/11/2012","7/11/2012","27.18","0","On Time"
"6048-QPZCF","8/30/2012","9/29/2012","9/6/2012","75.59","0","On Time"
"5529-TBPGK","4/7/2012","5/7/2012","5/16/2012","84.31","9","1-30 days"
"6632-CGYHU","10/18/2012","11/17/2012","11/7/2012","98.61","0","On Time"
"2447-JCFGW","4/13/2012","5/13/2012","5/9/2012","61.49","0","On Time"
"8156-PCYBM","2/6/2013","3/8/2013","3/4/2013","80.93","0","On Time"
"0625-TNJFG","6/2/2013","7/2/2013","6/28/2013","67.86","0","On Time"
"1408-OQZUE","4/20/2012","5/20/2012","5/17/2012","54.94","0","On Time"
"7654-DOLHO","8/28/2012","9/27/2012","9/23/2012","69.55","0","On Time"
"4651-PMEXQ","1/29/2013","2/28/2013","3/10/2013","102.01","10","1-30 days"
"6632-CGYHU","2/9/2013","3/11/2013","2/19/2013","92.97","0","On Time"
"6077-FDQRK","9/6/2012","10/6/2012","9/22/2012","30.23","0","On Time"
"3676-CQAIF","3/2/2012","4/1/2012","4/9/2012","45.97","8","1-30 days"
"6177-VTITE","7/19/2013","8/18/2013","8/3/2013","65.01","0","On Time"
"6833-ETVHD","9/25/2013","10/25/2013","10/20/2013","56.38","0","On Time"
"9117-LYRCE","1/15/2013","2/14/2013","2/27/2013","60.11","13","1-30 days"
"2423-QOKIO","6/12/2013","7/12/2013","7/2/2013","91.72","0","On Time"
"0379-NEVHP","12/3/2012","1/2/2013","12/19/2012","52.47","0","On Time"
"9883-SDWFS","10/9/2012","11/8/2012","11/9/2012","18.77","1","1-30 days"
"6708-DPYTF","7/11/2012","8/10/2012","8/24/2012","73.6","14","1-30 days"
"8976-AMJEO","6/15/2013","7/15/2013","7/8/2013","93.56","0","On Time"
"6160-HCSFI","1/24/2013","2/23/2013","2/11/2013","44.64","0","On Time"
"9149-MATVB","11/28/2012","12/28/2012","12/25/2012","24.32","0","On Time"
"7329-TWKLF","5/2/2012","6/1/2012","5/19/2012","73.3","0","On Time"
"7856-ODQFO","9/25/2012","10/25/2012","10/19/2012","44.24","0","On Time"
"9725-EZTEJ","6/23/2012","7/23/2012","8/6/2012","94.51","14","1-30 days"
"8156-PCYBM","9/28/2013","10/28/2013","10/24/2013","76.25","0","On Time"
"6627-ELFBK","5/31/2013","6/30/2013","6/16/2013","66.51","0","On Time"
"9841-XLGBV","5/17/2012","6/16/2012","6/14/2012","38.84","0","On Time"
"2621-XCLEH","7/16/2013","8/15/2013","9/2/2013","78.08","18","1-30 days"
"4640-FGEJI","6/4/2012","7/4/2012","6/25/2012","43.75","0","On Time"
"2125-HJDLA","8/3/2013","9/2/2013","9/3/2013","69.73","1","1-30 days"
"2687-XWAMA","2/15/2013","3/17/2013","3/4/2013","52.29","0","On Time"
"6708-DPYTF","3/19/2013","4/18/2013","4/28/2013","87.99","10","1-30 days"
"7050-KQLDO","5/22/2013","6/21/2013","6/7/2013","77.86","0","On Time"
"1408-OQZUE","2/13/2012","3/14/2012","3/19/2012","68.28","5","1-30 days"
"6632-CGYHU","3/13/2012","4/12/2012","3/26/2012","81.85","0","On Time"
"9117-LYRCE","10/13/2013","11/12/2013","11/16/2013","68.25","4","1-30 days"
"9883-SDWFS","2/26/2013","3/28/2013","3/31/2013","26.37","3","1-30 days"
"5875-VZQCZ","7/22/2013","8/21/2013","8/7/2013","67.57","0","On Time"
"8690-EEBEO","10/30/2013","11/29/2013","12/5/2013","57.16","6","1-30 days"
"5920-DPXLN","10/17/2013","11/16/2013","11/1/2013","65.37","0","On Time"
"4640-FGEJI","12/25/2012","1/24/2013","1/23/2013","58.59","0","On Time"
"1408-OQZUE","7/6/2013","8/5/2013","8/2/2013","13.09","0","On Time"
"7946-HJDUR","8/22/2013","9/21/2013","9/19/2013","58.85","0","On Time"
"9117-LYRCE","8/21/2012","9/20/2012","10/14/2012","42.62","24","1-30 days"
"8364-UWVLM","5/11/2012","6/10/2012","7/4/2012","54.92","24","1-30 days"
